!VNA Reflect/Linear/6 to 22/Path 4
RefreshEachScan=0TraceModes=1,1DoHist=0ActiveGraphs=1 1TraceWidths=1 1TraceColors=0 255 255;;255 200 90EndContextStartContext SweepVersion=BmsaMode=ReflectionFreqMode=0BaseFreq=0SpecialGraph=0RLCSpec=0Wait=0PlaneAdj=0Path=4SGPreset=10Offset=0IsTG=1NormRev=0VideoFilter=WideDUTDirection=0GraphData=14 1Autoscale=0 0S21Jig=Series 50 0S11Bridge=50 50 ReflectMinMaxXAxis=6 22MinMaxY1Axis=1 3MinMaxY2Axis=-20 0IsLinear=1 1 1NumSteps=1600SweepDir=1EndContext
! OSL Calibration Data
!
!01/20/22; 12:11:44
!Linear Sweep; Path 4; S11Jig=Reflect; S11BridgeR0=50; S21Jig=Series; S21JigR0=50
!
!  MHz    A_real   A_imag   B_real   B_imag     C_Real     C_Imag     RefDB     RefDeg
21.55 0.71250342 0.13134123 0.95341832e-1 0.39258139e-1 -0.19215474 0.17059937 -39.08191 -26.58
21.56 0.71306974 0.13757662 0.95103244e-1 0.40859578e-1 -0.19182701 0.1784362 -39.10036 -27.12
21.57 0.71376459 0.13474516 0.95138646e-1 0.40776476e-1 -0.19109676 0.17552163 -39.08508 -27.11
21.58 0.71187878 0.13768601 0.94353751e-1 0.40576591e-1 -0.19376747 0.1782626 -39.09229 -27.32
21.59 0.71311149 0.1330022 0.95062084e-1 0.40841895e-1 -0.19182643 0.1738441 -39.08076 -27.24
21.6 0.71465487 0.1364535 0.09575280 0.0412773 -0.18959233 0.1777308 -39.12545 -27.62
21.61 0.71298492 0.13424132 0.95454914e-1 0.4083317e-1 -0.19156016 0.17507449 -39.09517 -27.38
21.62 0.71230775 0.13362696 0.95496134e-1 0.04085080 -0.19219611 0.17447777 -39.09114 -27.05
21.63 0.71292622 0.13665975 0.94102912e-1 0.40488182e-1 -0.19297087 0.17714793 -39.09835 -27.38
21.64 0.71484466 0.13597725 0.94923131e-1 0.40488147e-1 -0.19023221 0.1764654 -39.12055 -27.38
21.65 0.71448032 0.13632326 0.95322831e-1 0.4091451e-1 -0.19019685 0.17723777 -39.10527 -27.63
21.66 0.71517753 0.13722411 0.95011982e-1 0.40506446e-1 -0.18981049 0.17773056 -39.11622 -27.71
21.67 0.71322477 0.14094789 0.94649453e-1 0.40449536e-1 -0.19212578 0.18139743 -39.10469 -27.89
21.68 0.71351036 0.13462135 0.94733956e-1 0.41152182e-1 -0.19175568 0.17577353 -39.09691 -27.52
21.69 0.71342321 0.13610923 0.94483761e-1 0.41613222e-1 -0.19209303 0.17772245 -39.10411 -27.34
21.7 0.71325991 0.13603003 0.94576334e-1 0.04028170 -0.19216376 0.17631173 -39.09258 -27.41
21.71 0.71416255 0.13610564 0.95588685e-1 0.40634071e-1 -0.19024877 0.17673971 -39.11478 -27.32
21.72 0.71538205 0.14434265 0.9432047e-1 0.43282886e-1 -0.19029748 0.18762554 -39.13323 -28.3
21.73 0.7136414 0.1352099 0.94693173e-1 0.41134466e-1 -0.19166543 0.17634437 -39.10671 -27.82
21.74 0.71321149 0.13554319 0.9531187e-1 0.40712956e-1 -0.19147664 0.17625615 -39.10642 -27.36
21.75 0.71639477 0.13697574 0.95173147e-1 0.42155062e-1 -0.18843209 0.1791308 -39.12862 -28.03
21.76 0.71405507 0.13561965 0.94914967e-1 0.3993757e-1 -0.19102996 0.17555722 -39.10585 -28.02
21.77 0.71542686 0.13560088 0.95131858e-1 0.04022440 -0.18944128 0.17582528 -39.13179 -27.7
21.78 0.7142934 0.14223675 0.94244184e-1 0.41605941e-1 -0.19146242 0.18384269 -39.12401 -28.42
21.79 0.71356612 0.14162223 0.94321765e-1 0.41208166e-1 -0.19211211 0.18283039 -39.10873 -27.96
21.8 0.71498682 0.14192068 0.94376542e-1 0.03984680 -0.19063664 0.18176748 -39.11594 -28.15
21.81 0.71374487 0.13384415 0.94426638e-1 0.41962482e-1 -0.19182849 0.17580664 -39.10815 -28.02
21.82 0.71573912 0.13761098 0.95057188e-1 0.40741563e-1 -0.18920369 0.17835254 -39.1416 -28.08
21.83 0.71432461 0.13846364 0.94364492e-1 0.42646863e-1 -0.1913109 0.1811105 -39.12257 -28.16
21.84 0.71357705 0.13979463 0.09493560 0.40571825e-1 -0.19148735 0.18036645 -39.10354 -28.06
21.85 0.7160495 0.13227126 0.9505871e-1 0.41076497e-1 -0.18889179 0.17334776 -39.14073 -27.9
21.86 0.71557188 0.14014303 0.09497420 0.41829228e-1 -0.18945392 0.18197226 -39.1367 -28.48
21.87 0.71601419 0.13848239 0.94771969e-1 0.42175381e-1 -0.18921384 0.18065777 -39.12891 -28.35
21.88 0.71680712 0.1386867 0.95245066e-1 0.41770014e-1 -0.18794782 0.18045671 -39.15112 -28.3
21.89 0.71695247 0.1340582 0.95469711e-1 0.40800082e-1 -0.18757782 0.17485829 -39.15832 -28.01
21.9 0.71756707 0.13837929 0.96006538e-1 0.40337717e-1 -0.18642639 0.178717 -39.15054 -28.09
21.91 0.7169222 0.1320261 0.95547579e-1 0.39694378e-1 -0.18753022 0.17172047 -39.13526 -27.92
21.92 0.71607101 0.13553729 0.94793644e-1 0.40452471e-1 -0.18913535 0.17598976 -39.15746 -28.03
21.93 0.71722493 0.13653313 0.96209119e-1 0.41812951e-1 -0.18656595 0.17834608 -39.14218 -28.48
21.94 0.71545103 0.13846721 0.09582480 0.41110165e-1 -0.18872417 0.17957738 -39.13065 -28.34
21.95 0.715967 0.13205814 0.94805963e-1 0.40986919e-1 -0.18922704 0.17304506 -39.13785 -28.21
21.96 0.71719988 0.13665711 0.95426933e-1 0.40900036e-1 -0.18737319 0.17755715 -39.14132 -28.27
21.97 0.71596991 0.13533991 0.95006596e-1 0.04040620 -0.18902349 0.17574612 -39.13353 -28.44
21.98 0.71574875 0.13550119 0.95090417e-1 0.41228139e-1 -0.18916083 0.17672933 -39.13324 -28.36
21.99 0.71608376 0.13334886 0.95527363e-1 0.39393044e-1 -0.18838888 0.1727419 -39.12546 -27.87
22 0.71768739 0.13946024 0.09565990 0.4103942e-1 -0.1866527 0.18049967 -39.16265 -28.79
